episode,reward,step,cum max reward,rolling mean,rolling std
1,-37.29006673766698,1128,-37.29006673766698,-37.29006673766698,
2,-54.02260240199445,1128,-37.29006673766698,-45.65633456983072,11.8316894346917
3,-16.797440173727082,1128,-16.797440173727082,-36.03670310446284,18.644204623098968
4,-66.34546883267309,1128,-16.797440173727082,-43.6138945365154,21.480058131761957
5,-37.73561282256815,1128,-16.797440173727082,-42.43823819372595,18.787110267138214
6,-20.43698014428353,1128,-16.797440173727082,-38.77136185215222,19.05361651703023
7,35.377340975101575,1128,35.377340975101575,-28.178690019687387,32.98433660341065
8,-0.9282968635104627,1128,35.377340975101575,-24.77239087516527,32.021331513479325
9,3.0624484003154606,1128,35.377340975101575,-21.67963095566741,31.35731873400527
10,-73.48936814348636,1128,35.377340975101575,-26.860604674449302,33.80018981901296
11,-43.14953233715253,1128,35.377340975101575,-28.3414162801496,32.439611306988866
12,2.68935291120026,1128,35.377340975101575,-25.755518847537108,32.201002338589234
13,-51.392235050378325,1128,35.377340975101575,-27.727573940063355,31.639419332837637
14,-90.98639165597763,1128,35.377340975101575,-32.246060919771516,34.78337151708675
15,-19.031487464659065,1128,35.377340975101575,-31.365089356097354,33.6913102736812
16,-15.570587553737722,1128,35.377340975101575,-30.377932993449875,32.78753429342731
17,-23.64180004966595,1128,35.377340975101575,-29.981689879109645,31.78840434850041
18,-55.605205109391385,1128,35.377340975101575,-31.405218503014186,31.425103436360516
19,-29.46649321478688,1128,35.377340975101575,-31.30318032994959,30.54294969885122
20,9.88589263696561,1128,35.377340975101575,-29.243726681603828,31.122343233725168
21,-20.010701192976416,1128,35.377340975101575,-28.804058801192998,30.40114637125174
22,-14.151327021626926,1128,35.377340975101575,-28.13802553848545,29.83249854291588
23,-43.588011827860925,1128,35.377340975101575,-28.80976407280612,29.32409890173426
24,2.161796077418755,1128,35.377340975101575,-27.519282399880083,29.368076714687295
25,16.551256974351958,1128,35.377340975101575,-25.7564608249108,30.070510423600467
26,-4.691092847820226,1128,35.377340975101575,-24.94625436425347,29.75119275729282
27,-56.95879030458652,1128,35.377340975101575,-26.131903843525063,29.816866401935815
28,7.819804056386165,1128,35.377340975101575,-24.919342847099664,29.954739639417323
29,6.902128558496021,1128,35.377340975101575,-23.82205072966533,30.00263209765411
30,23.936609125533476,1128,35.377340975101575,-22.230095401158703,30.74325384713213
31,-27.637983705034998,1128,35.377340975101575,-22.404543410961168,30.24212509989021
32,-33.11843012062574,1128,35.377340975101575,-22.739352370638183,29.81057626775591
33,-15.052578864688014,1128,35.377340975101575,-22.506419840154845,29.371584996820392
34,-46.9594933115932,1128,35.377340975101575,-23.225627883432445,29.225583501078184
35,-47.39276880657538,1128,35.377340975101575,-23.916117624093673,29.08092646585346
36,-5.283847264507089,1128,35.377340975101575,-23.398554558549602,28.830206274277263
37,44.079686290166364,1128,44.079686290166364,-21.574818319395114,30.51483166631856
38,-42.126808945299686,1128,44.079686290166364,-22.115660177971552,30.283724645218797
39,-0.9538228655752512,1128,44.079686290166364,-21.573048964833184,30.074113675768178
40,-15.974344439244302,1128,44.079686290166364,-21.433081351693463,29.699240154145503
41,-23.528473036193567,1128,44.079686290166364,-21.48418846594956,29.32747574395893
42,4.575507534851015,1128,44.079686290166364,-20.863719513549547,29.24537564607297
43,-10.576906710774567,1128,44.079686290166364,-20.62449130883385,28.937670902820194
